inv_time,inv_memory,network,procs,drop_method,num_nodes,num_links,num_updates,total_conn,invariant,independent_cec,violated,total_time,total_mem
67436,14844,network-all,1,timeout,236,524,0,7349,621,3606,True,112994761,149340
81204,14844,network-all,1,timeout,236,524,0,7349,873,3606,True,112994761,149340
60527,14844,network-all,1,timeout,236,524,0,7349,326,3606,True,112994761,149340
59873,14844,network-all,1,timeout,236,524,0,7349,862,3606,True,112994761,149340
1608656,14844,network-all,1,timeout,236,524,0,7349,1027,3606,True,112994761,149340
57987,14844,network-all,1,timeout,236,524,0,7349,69,3606,True,112994761,149340
59465,14844,network-all,1,timeout,236,524,0,7349,227,3606,True,112994761,149340
67212,14844,network-all,1,timeout,236,524,0,7349,938,3606,True,112994761,149340
61660,14844,network-all,1,timeout,236,524,0,7349,1003,3606,True,112994761,149340
86217,14844,network-all,1,timeout,236,524,0,7349,843,3606,True,112994761,149340
58087,14844,network-all,1,timeout,236,524,0,7349,154,3606,True,112994761,149340
62939,14844,network-all,1,timeout,236,524,0,7349,229,3606,True,112994761,149340
61417,14844,network-all,1,timeout,236,524,0,7349,896,3606,True,112994761,149340
60049,14844,network-all,1,timeout,236,524,0,7349,429,3606,True,112994761,149340
66325,14844,network-all,1,timeout,236,524,0,7349,412,3606,True,112994761,149340
61170,14844,network-all,1,timeout,236,524,0,7349,376,3606,True,112994761,149340
61811,14844,network-all,1,timeout,236,524,0,7349,35,3606,True,112994761,149340
58641,14844,network-all,1,timeout,236,524,0,7349,330,3606,True,112994761,149340
59410,14844,network-all,1,timeout,236,524,0,7349,1020,3606,True,112994761,149340
64038,14844,network-all,1,timeout,236,524,0,7349,322,3606,True,112994761,149340
59577,14844,network-all,1,timeout,236,524,0,7349,999,3606,True,112994761,149340
70033,14844,network-all,1,timeout,236,524,0,7349,319,3606,True,112994761,149340
65158,14844,network-all,1,timeout,236,524,0,7349,573,3606,True,112994761,149340
71354,14844,network-all,1,timeout,236,524,0,7349,890,3606,True,112994761,149340
61795,14844,network-all,1,timeout,236,524,0,7349,238,3606,True,112994761,149340
64193,14844,network-all,1,timeout,236,524,0,7349,821,3606,True,112994761,149340
59454,14844,network-all,1,timeout,236,524,0,7349,209,3606,True,112994761,149340
61189,14844,network-all,1,timeout,236,524,0,7349,367,3606,True,112994761,149340
60929,14844,network-all,1,timeout,236,524,0,7349,805,3606,True,112994761,149340
66990,14844,network-all,1,timeout,236,524,0,7349,810,3606,True,112994761,149340
59445,14844,network-all,1,timeout,236,524,0,7349,699,3606,True,112994761,149340
59685,14844,network-all,1,timeout,236,524,0,7349,918,3606,True,112994761,149340
59761,14844,network-all,1,timeout,236,524,0,7349,377,3606,True,112994761,149340
63405,14844,network-all,1,timeout,236,524,0,7349,280,3606,True,112994761,149340
1223908,14844,network-all,1,timeout,236,524,0,7349,1035,3606,True,112994761,149340
57055,14844,network-all,1,timeout,236,524,0,7349,545,3606,True,112994761,149340
60338,14844,network-all,1,timeout,236,524,0,7349,307,3606,True,112994761,149340
59259,14844,network-all,1,timeout,236,524,0,7349,450,3606,True,112994761,149340
63787,14844,network-all,1,timeout,236,524,0,7349,320,3606,True,112994761,149340
63185,14844,network-all,1,timeout,236,524,0,7349,401,3606,True,112994761,149340
58450,14844,network-all,1,timeout,236,524,0,7349,23,3606,True,112994761,149340
60449,14844,network-all,1,timeout,236,524,0,7349,977,3606,True,112994761,149340
72897,14844,network-all,1,timeout,236,524,0,7349,390,3606,True,112994761,149340
71411,14844,network-all,1,timeout,236,524,0,7349,448,3606,True,112994761,149340
59782,14844,network-all,1,timeout,236,524,0,7349,883,3606,True,112994761,149340
59281,14844,network-all,1,timeout,236,524,0,7349,3,3606,True,112994761,149340
60955,14844,network-all,1,timeout,236,524,0,7349,299,3606,True,112994761,149340
60340,14844,network-all,1,timeout,236,524,0,7349,967,3606,True,112994761,149340
61220,14844,network-all,1,timeout,236,524,0,7349,202,3606,True,112994761,149340
62917,14844,network-all,1,timeout,236,524,0,7349,58,3606,True,112994761,149340
59398,14844,network-all,1,timeout,236,524,0,7349,509,3606,True,112994761,149340
58961,14844,network-all,1,timeout,236,524,0,7349,887,3606,True,112994761,149340
61920,14844,network-all,1,timeout,236,524,0,7349,478,3606,True,112994761,149340
63806,14844,network-all,1,timeout,236,524,0,7349,1022,3606,True,112994761,149340
58650,14844,network-all,1,timeout,236,524,0,7349,296,3606,True,112994761,149340
61734,14844,network-all,1,timeout,236,524,0,7349,789,3606,True,112994761,149340
60952,14844,network-all,1,timeout,236,524,0,7349,980,3606,True,112994761,149340
63003,14844,network-all,1,timeout,236,524,0,7349,744,3606,True,112994761,149340
56929,14844,network-all,1,timeout,236,524,0,7349,586,3606,True,112994761,149340
59231,14844,network-all,1,timeout,236,524,0,7349,18,3606,True,112994761,149340
59469,14844,network-all,1,timeout,236,524,0,7349,924,3606,True,112994761,149340
63599,14844,network-all,1,timeout,236,524,0,7349,622,3606,True,112994761,149340
58473,14844,network-all,1,timeout,236,524,0,7349,288,3606,True,112994761,149340
60631,14844,network-all,1,timeout,236,524,0,7349,901,3606,True,112994761,149340
67384,14844,network-all,1,timeout,236,524,0,7349,683,3606,True,112994761,149340
59561,14844,network-all,1,timeout,236,524,0,7349,496,3606,True,112994761,149340
59151,14844,network-all,1,timeout,236,524,0,7349,53,3606,True,112994761,149340
57929,14844,network-all,1,timeout,236,524,0,7349,605,3606,True,112994761,149340
52572,7712,network-core2,1,timeout,74,172,0,2321,126,1161,True,21188410,142640
2799013,7712,network-core2,1,timeout,74,172,0,2321,36,1161,True,21188410,142640
54063,7712,network-core2,1,timeout,74,172,0,2321,82,1161,True,21188410,142640
54127,7712,network-core2,1,timeout,74,172,0,2321,128,1161,True,21188410,142640
51869,7712,network-core2,1,timeout,74,172,0,2321,141,1161,True,21188410,142640
52461,7712,network-core2,1,timeout,74,172,0,2321,149,1161,True,21188410,142640
55777,7712,network-core2,1,timeout,74,172,0,2321,68,1161,True,21188410,142640
51239,7712,network-core2,1,timeout,74,172,0,2321,16,1161,True,21188410,142640
53632,7712,network-core2,1,timeout,74,172,0,2321,121,1161,True,21188410,142640
51398,7712,network-core2,1,timeout,74,172,0,2321,22,1161,True,21188410,142640
54272,7712,network-core2,1,timeout,74,172,0,2321,132,1161,True,21188410,142640
53760,7712,network-core2,1,timeout,74,172,0,2321,5,1161,True,21188410,142640
58132,7712,network-core2,1,timeout,74,172,0,2321,151,1161,True,21188410,142640
51406,7712,network-core2,1,timeout,74,172,0,2321,45,1161,True,21188410,142640
52555,7712,network-core2,1,timeout,74,172,0,2321,97,1161,True,21188410,142640
593480,7712,network-core2,1,timeout,74,172,0,2321,27,1161,True,21188410,142640
55914,7712,network-core2,1,timeout,74,172,0,2321,113,1161,True,21188410,142640
53869,7712,network-core2,1,timeout,74,172,0,2321,63,1161,True,21188410,142640
53419,7712,network-core2,1,timeout,74,172,0,2321,93,1161,True,21188410,142640
52718,7712,network-core2,1,timeout,74,172,0,2321,143,1161,True,21188410,142640
53619,7712,network-core2,1,timeout,74,172,0,2321,135,1161,True,21188410,142640
53936,7712,network-core2,1,timeout,74,172,0,2321,83,1161,True,21188410,142640
59391,7712,network-core2,1,timeout,74,172,0,2321,155,1161,True,21188410,142640
52939,7712,network-core2,1,timeout,74,172,0,2321,86,1161,True,21188410,142640
574098,7712,network-core2,1,timeout,74,172,0,2321,28,1161,True,21188410,142640
54782,7712,network-core2,1,timeout,74,172,0,2321,90,1161,True,21188410,142640
57040,7712,network-core2,1,timeout,74,172,0,2321,107,1161,True,21188410,142640
54107,7712,network-core2,1,timeout,74,172,0,2321,19,1161,True,21188410,142640
62962,7712,network-core2,1,timeout,74,172,0,2321,54,1161,True,21188410,142640
54950,7712,network-core2,1,timeout,74,172,0,2321,156,1161,True,21188410,142640
52501,7712,network-core2,1,timeout,74,172,0,2321,102,1161,True,21188410,142640
51799,7712,network-core2,1,timeout,74,172,0,2321,55,1161,True,21188410,142640
62990,7712,network-core2,1,timeout,74,172,0,2321,125,1161,True,21188410,142640
53326,7712,network-core2,1,timeout,74,172,0,2321,139,1161,True,21188410,142640
56496,7712,network-core2,1,timeout,74,172,0,2321,73,1161,True,21188410,142640
62804,7712,network-core2,1,timeout,74,172,0,2321,56,1161,True,21188410,142640
1896560,7712,network-core2,1,timeout,74,172,0,2321,26,1161,True,21188410,142640
56676,7712,network-core2,1,timeout,74,172,0,2321,4,1161,True,21188410,142640
52267,7712,network-core2,1,timeout,74,172,0,2321,20,1161,True,21188410,142640
55492,7712,network-core2,1,timeout,74,172,0,2321,108,1161,True,21188410,142640
58473,7712,network-core2,1,timeout,74,172,0,2321,79,1161,True,21188410,142640
52802,7712,network-core2,1,timeout,74,172,0,2321,130,1161,True,21188410,142640
52211,7712,network-core2,1,timeout,74,172,0,2321,62,1161,True,21188410,142640
53620,7712,network-core2,1,timeout,74,172,0,2321,109,1161,True,21188410,142640
63084,7712,network-core2,1,timeout,74,172,0,2321,66,1161,True,21188410,142640
51223,7712,network-core2,1,timeout,74,172,0,2321,51,1161,True,21188410,142640
55069,7712,network-core2,1,timeout,74,172,0,2321,1,1161,True,21188410,142640
51808,7712,network-core2,1,timeout,74,172,0,2321,17,1161,True,21188410,142640
54516,7712,network-core2,1,timeout,74,172,0,2321,76,1161,True,21188410,142640
51694,7712,network-core2,1,timeout,74,172,0,2321,144,1161,True,21188410,142640
54940,7712,network-core2,1,timeout,74,172,0,2321,47,1161,True,21188410,142640
55896,7712,network-core2,1,timeout,74,172,0,2321,122,1161,True,21188410,142640
59571,7712,network-core2,1,timeout,74,172,0,2321,145,1161,True,21188410,142640
52378,7712,network-core2,1,timeout,74,172,0,2321,60,1161,True,21188410,142640
53569,7712,network-core2,1,timeout,74,172,0,2321,72,1161,True,21188410,142640
59246,7712,network-core2,1,timeout,74,172,0,2321,92,1161,True,21188410,142640
52360,7712,network-core2,1,timeout,74,172,0,2321,24,1161,True,21188410,142640
57574,7712,network-core2,1,timeout,74,172,0,2321,88,1161,True,21188410,142640
61475,7712,network-core2,1,timeout,74,172,0,2321,112,1161,True,21188410,142640
54701,7712,network-core2,1,timeout,74,172,0,2321,77,1161,True,21188410,142640
70993,7712,network-core2,1,timeout,74,172,0,2321,110,1161,True,21188410,142640
55455,7712,network-core2,1,timeout,74,172,0,2321,123,1161,True,21188410,142640
55431,7712,network-core2,1,timeout,74,172,0,2321,103,1161,True,21188410,142640
52637,7712,network-core2,1,timeout,74,172,0,2321,48,1161,True,21188410,142640
68707,7712,network-core2,1,timeout,74,172,0,2321,147,1161,True,21188410,142640
52773,7712,network-core2,1,timeout,74,172,0,2321,52,1161,True,21188410,142640
52317,7712,network-core2,1,timeout,74,172,0,2321,100,1161,True,21188410,142640
55969,7712,network-core2,1,timeout,74,172,0,2321,114,1161,True,21188410,142640
62660,7712,network-core2,1,timeout,74,172,0,2321,81,1161,True,21188410,142640
57837,7712,network-core2,1,timeout,74,172,0,2321,115,1161,True,21188410,142640
52438,7712,network-core2,1,timeout,74,172,0,2321,39,1161,True,21188410,142640
55465,7712,network-core2,1,timeout,74,172,0,2321,146,1161,True,21188410,142640
53035,7712,network-core2,1,timeout,74,172,0,2321,127,1161,True,21188410,142640
54779,7712,network-core2,1,timeout,74,172,0,2321,137,1161,True,21188410,142640
53281,7712,network-core2,1,timeout,74,172,0,2321,120,1161,True,21188410,142640
52465,7712,network-core2,1,timeout,74,172,0,2321,140,1161,True,21188410,142640
52802,7712,network-core2,1,timeout,74,172,0,2321,9,1161,True,21188410,142640
54975,7712,network-core2,1,timeout,74,172,0,2321,8,1161,True,21188410,142640
59332,7712,network-core2,1,timeout,74,172,0,2321,119,1161,True,21188410,142640
53799,7712,network-core2,1,timeout,74,172,0,2321,131,1161,True,21188410,142640
54397,7712,network-core2,1,timeout,74,172,0,2321,12,1161,True,21188410,142640
53288,7712,network-core2,1,timeout,74,172,0,2321,124,1161,True,21188410,142640
65459,7712,network-core2,1,timeout,74,172,0,2321,105,1161,True,21188410,142640
54140,7712,network-core2,1,timeout,74,172,0,2321,153,1161,True,21188410,142640
62444,7712,network-core2,1,timeout,74,172,0,2321,49,1161,True,21188410,142640
628840,7712,network-core2,1,timeout,74,172,0,2321,29,1161,True,21188410,142640
629214,7712,network-core2,1,timeout,74,172,0,2321,32,1161,True,21188410,142640
53025,7712,network-core2,1,timeout,74,172,0,2321,78,1161,True,21188410,142640
54215,7712,network-core2,1,timeout,74,172,0,2321,15,1161,True,21188410,142640
66535,7712,network-core2,1,timeout,74,172,0,2321,37,1161,True,21188410,142640
53610,7712,network-core2,1,timeout,74,172,0,2321,40,1161,True,21188410,142640
645242,7712,network-core2,1,timeout,74,172,0,2321,30,1161,True,21188410,142640
53145,7712,network-core2,1,timeout,74,172,0,2321,7,1161,True,21188410,142640
54065,7712,network-core2,1,timeout,74,172,0,2321,11,1161,True,21188410,142640
52820,7712,network-core2,1,timeout,74,172,0,2321,38,1161,True,21188410,142640
52360,7712,network-core2,1,timeout,74,172,0,2321,101,1161,True,21188410,142640
54378,7712,network-core2,1,timeout,74,172,0,2321,6,1161,True,21188410,142640
52884,7712,network-core2,1,timeout,74,172,0,2321,116,1161,True,21188410,142640
55535,7712,network-core2,1,timeout,74,172,0,2321,96,1161,True,21188410,142640
50996,7712,network-core2,1,timeout,74,172,0,2321,46,1161,True,21188410,142640
921854,7712,network-core2,1,timeout,74,172,0,2321,34,1161,True,21188410,142640
52762,7712,network-core2,1,timeout,74,172,0,2321,136,1161,True,21188410,142640
51519,7712,network-core2,1,timeout,74,172,0,2321,43,1161,True,21188410,142640
52633,7712,network-core2,1,timeout,74,172,0,2321,10,1161,True,21188410,142640
53154,7712,network-core2,1,timeout,74,172,0,2321,61,1161,True,21188410,142640
54001,7712,network-core2,1,timeout,74,172,0,2321,152,1161,True,21188410,142640
54015,7712,network-core2,1,timeout,74,172,0,2321,134,1161,True,21188410,142640
54564,7712,network-core2,1,timeout,74,172,0,2321,74,1161,True,21188410,142640
625455,7712,network-core2,1,timeout,74,172,0,2321,25,1161,True,21188410,142640
55058,7712,network-core2,1,timeout,74,172,0,2321,129,1161,True,21188410,142640
55393,7712,network-core2,1,timeout,74,172,0,2321,98,1161,True,21188410,142640
53212,7712,network-core2,1,timeout,74,172,0,2321,42,1161,True,21188410,142640
55509,7712,network-core2,1,timeout,74,172,0,2321,118,1161,True,21188410,142640
51728,7712,network-core2,1,timeout,74,172,0,2321,138,1161,True,21188410,142640
54984,7712,network-core2,1,timeout,74,172,0,2321,91,1161,True,21188410,142640
51572,7712,network-core2,1,timeout,74,172,0,2321,85,1161,True,21188410,142640
54976,7712,network-core2,1,timeout,74,172,0,2321,142,1161,True,21188410,142640
51416,7712,network-core2,1,timeout,74,172,0,2321,57,1161,True,21188410,142640
55766,7712,network-core2,1,timeout,74,172,0,2321,111,1161,True,21188410,142640
55757,7712,network-core2,1,timeout,74,172,0,2321,117,1161,True,21188410,142640
69929,7712,network-core2,1,timeout,74,172,0,2321,67,1161,True,21188410,142640
577761,7712,network-core2,1,timeout,74,172,0,2321,33,1161,True,21188410,142640
53331,7712,network-core2,1,timeout,74,172,0,2321,41,1161,True,21188410,142640
51920,7712,network-core2,1,timeout,74,172,0,2321,133,1161,True,21188410,142640
51686,7712,network-core2,1,timeout,74,172,0,2321,21,1161,True,21188410,142640
53912,7712,network-core2,1,timeout,74,172,0,2321,95,1161,True,21188410,142640
57603,7712,network-core2,1,timeout,74,172,0,2321,94,1161,True,21188410,142640
58309,7712,network-core2,1,timeout,74,172,0,2321,50,1161,True,21188410,142640
51731,7712,network-core2,1,timeout,74,172,0,2321,2,1161,True,21188410,142640
55021,7712,network-core2,1,timeout,74,172,0,2321,71,1161,True,21188410,142640
51650,7712,network-core2,1,timeout,74,172,0,2321,59,1161,True,21188410,142640
51941,7712,network-core2,1,timeout,74,172,0,2321,65,1161,True,21188410,142640
52001,7712,network-core2,1,timeout,74,172,0,2321,70,1161,True,21188410,142640
53648,7712,network-core2,1,timeout,74,172,0,2321,75,1161,True,21188410,142640
52717,7712,network-core2,1,timeout,74,172,0,2321,84,1161,True,21188410,142640
53031,7712,network-core2,1,timeout,74,172,0,2321,89,1161,True,21188410,142640
52910,7712,network-core2,1,timeout,74,172,0,2321,106,1161,True,21188410,142640
59929,7712,network-core2,1,timeout,74,172,0,2321,148,1161,True,21188410,142640
1235008,7712,network-core2,1,timeout,74,172,0,2321,31,1161,True,21188410,142640
53205,7712,network-core2,1,timeout,74,172,0,2321,14,1161,True,21188410,142640
51327,7712,network-core2,1,timeout,74,172,0,2321,44,1161,True,21188410,142640
56412,7712,network-core2,1,timeout,74,172,0,2321,80,1161,True,21188410,142640
52164,7712,network-core2,1,timeout,74,172,0,2321,13,1161,True,21188410,142640
53287,7712,network-core2,1,timeout,74,172,0,2321,104,1161,True,21188410,142640
53462,7712,network-core2,1,timeout,74,172,0,2321,64,1161,True,21188410,142640
59468,7712,network-core2,1,timeout,74,172,0,2321,150,1161,True,21188410,142640
58699,7712,network-core2,1,timeout,74,172,0,2321,99,1161,True,21188410,142640
60537,7712,network-core2,1,timeout,74,172,0,2321,87,1161,True,21188410,142640
52632,7712,network-core2,1,timeout,74,172,0,2321,69,1161,True,21188410,142640
53816,7712,network-core2,1,timeout,74,172,0,2321,154,1161,True,21188410,142640
1254314,7712,network-core2,1,timeout,74,172,0,2321,35,1161,True,21188410,142640
52864,7712,network-core2,1,timeout,74,172,0,2321,23,1161,True,21188410,142640
55824,7712,network-core2,1,timeout,74,172,0,2321,3,1161,True,21188410,142640
52169,7712,network-core2,1,timeout,74,172,0,2321,58,1161,True,21188410,142640
51296,7712,network-core2,1,timeout,74,172,0,2321,18,1161,True,21188410,142640
52455,7712,network-core2,1,timeout,74,172,0,2321,53,1161,True,21188410,142640
70274,6204,network-core5,1,timeout,38,81,0,1250,5,547,True,1776943,141132
918594,6204,network-core5,1,timeout,38,81,0,1250,4,547,True,1776943,141132
54769,6204,network-core5,1,timeout,38,81,0,1250,1,547,True,1776943,141132
52988,6204,network-core5,1,timeout,38,81,0,1250,6,547,True,1776943,141132
55707,6204,network-core5,1,timeout,38,81,0,1250,2,547,True,1776943,141132
593219,6204,network-core5,1,timeout,38,81,0,1250,3,547,True,1776943,141132
52224,7076,network-core1,1,timeout,65,134,0,2426,36,1187,True,8076415,142292
54497,7076,network-core1,1,timeout,65,134,0,2426,16,1187,True,8076415,142292
51461,7076,network-core1,1,timeout,65,134,0,2426,22,1187,True,8076415,142292
60369,7076,network-core1,1,timeout,65,134,0,2426,5,1187,True,8076415,142292
53024,7076,network-core1,1,timeout,65,134,0,2426,27,1187,True,8076415,142292
51562,7076,network-core1,1,timeout,65,134,0,2426,28,1187,True,8076415,142292
53834,7076,network-core1,1,timeout,65,134,0,2426,19,1187,True,8076415,142292
54690,7076,network-core1,1,timeout,65,134,0,2426,26,1187,True,8076415,142292
72779,7076,network-core1,1,timeout,65,134,0,2426,4,1187,True,8076415,142292
53556,7076,network-core1,1,timeout,65,134,0,2426,20,1187,True,8076415,142292
57754,7076,network-core1,1,timeout,65,134,0,2426,1,1187,True,8076415,142292
52767,7076,network-core1,1,timeout,65,134,0,2426,17,1187,True,8076415,142292
53819,7076,network-core1,1,timeout,65,134,0,2426,24,1187,True,8076415,142292
54671,7076,network-core1,1,timeout,65,134,0,2426,39,1187,True,8076415,142292
634376,7076,network-core1,1,timeout,65,134,0,2426,9,1187,True,8076415,142292
641758,7076,network-core1,1,timeout,65,134,0,2426,8,1187,True,8076415,142292
1181919,7076,network-core1,1,timeout,65,134,0,2426,12,1187,True,8076415,142292
52596,7076,network-core1,1,timeout,65,134,0,2426,29,1187,True,8076415,142292
52372,7076,network-core1,1,timeout,65,134,0,2426,32,1187,True,8076415,142292
53505,7076,network-core1,1,timeout,65,134,0,2426,15,1187,True,8076415,142292
51998,7076,network-core1,1,timeout,65,134,0,2426,37,1187,True,8076415,142292
55200,7076,network-core1,1,timeout,65,134,0,2426,40,1187,True,8076415,142292
53962,7076,network-core1,1,timeout,65,134,0,2426,30,1187,True,8076415,142292
1185445,7076,network-core1,1,timeout,65,134,0,2426,7,1187,True,8076415,142292
892610,7076,network-core1,1,timeout,65,134,0,2426,11,1187,True,8076415,142292
52949,7076,network-core1,1,timeout,65,134,0,2426,38,1187,True,8076415,142292
52856,7076,network-core1,1,timeout,65,134,0,2426,6,1187,True,8076415,142292
54682,7076,network-core1,1,timeout,65,134,0,2426,34,1187,True,8076415,142292
1332273,7076,network-core1,1,timeout,65,134,0,2426,10,1187,True,8076415,142292
52333,7076,network-core1,1,timeout,65,134,0,2426,25,1187,True,8076415,142292
52214,7076,network-core1,1,timeout,65,134,0,2426,42,1187,True,8076415,142292
51984,7076,network-core1,1,timeout,65,134,0,2426,33,1187,True,8076415,142292
51905,7076,network-core1,1,timeout,65,134,0,2426,41,1187,True,8076415,142292
54361,7076,network-core1,1,timeout,65,134,0,2426,21,1187,True,8076415,142292
59315,7076,network-core1,1,timeout,65,134,0,2426,2,1187,True,8076415,142292
57129,7076,network-core1,1,timeout,65,134,0,2426,31,1187,True,8076415,142292
52429,7076,network-core1,1,timeout,65,134,0,2426,14,1187,True,8076415,142292
62697,7076,network-core1,1,timeout,65,134,0,2426,13,1187,True,8076415,142292
54768,7076,network-core1,1,timeout,65,134,0,2426,35,1187,True,8076415,142292
54592,7076,network-core1,1,timeout,65,134,0,2426,23,1187,True,8076415,142292
57499,7076,network-core1,1,timeout,65,134,0,2426,3,1187,True,8076415,142292
55815,7076,network-core1,1,timeout,65,134,0,2426,18,1187,True,8076415,142292
58676,6212,network-core8,1,timeout,30,46,0,848,5,378,True,690051,140420
54912,6212,network-core8,1,timeout,30,46,0,848,4,378,True,690051,140420
54901,6212,network-core8,1,timeout,30,46,0,848,1,378,True,690051,140420
51505,6212,network-core8,1,timeout,30,46,0,848,9,378,True,690051,140420
54307,6212,network-core8,1,timeout,30,46,0,848,8,378,True,690051,140420
49459,6212,network-core8,1,timeout,30,46,0,848,12,378,True,690051,140420
59924,6212,network-core8,1,timeout,30,46,0,848,7,378,True,690051,140420
50942,6212,network-core8,1,timeout,30,46,0,848,11,378,True,690051,140420
60266,6212,network-core8,1,timeout,30,46,0,848,6,378,True,690051,140420
50483,6212,network-core8,1,timeout,30,46,0,848,10,378,True,690051,140420
54793,6212,network-core8,1,timeout,30,46,0,848,2,378,True,690051,140420
51970,6212,network-core8,1,timeout,30,46,0,848,3,378,True,690051,140420
66615,6152,network-core9,1,timeout,33,79,0,1336,16,566,True,4574984,141080
50791,6152,network-core9,1,timeout,33,79,0,1336,22,566,True,4574984,141080
50553,6152,network-core9,1,timeout,33,79,0,1336,5,566,True,4574984,141080
52010,6152,network-core9,1,timeout,33,79,0,1336,27,566,True,4574984,141080
63433,6152,network-core9,1,timeout,33,79,0,1336,28,566,True,4574984,141080
50958,6152,network-core9,1,timeout,33,79,0,1336,19,566,True,4574984,141080
48921,6152,network-core9,1,timeout,33,79,0,1336,26,566,True,4574984,141080
52673,6152,network-core9,1,timeout,33,79,0,1336,4,566,True,4574984,141080
51368,6152,network-core9,1,timeout,33,79,0,1336,20,566,True,4574984,141080
60090,6152,network-core9,1,timeout,33,79,0,1336,1,566,True,4574984,141080
52160,6152,network-core9,1,timeout,33,79,0,1336,17,566,True,4574984,141080
49624,6152,network-core9,1,timeout,33,79,0,1336,24,566,True,4574984,141080
626362,6152,network-core9,1,timeout,33,79,0,1336,9,566,True,4574984,141080
641622,6152,network-core9,1,timeout,33,79,0,1336,8,566,True,4574984,141080
51831,6152,network-core9,1,timeout,33,79,0,1336,12,566,True,4574984,141080
54227,6152,network-core9,1,timeout,33,79,0,1336,29,566,True,4574984,141080
52482,6152,network-core9,1,timeout,33,79,0,1336,15,566,True,4574984,141080
55697,6152,network-core9,1,timeout,33,79,0,1336,30,566,True,4574984,141080
598116,6152,network-core9,1,timeout,33,79,0,1336,7,566,True,4574984,141080
59920,6152,network-core9,1,timeout,33,79,0,1336,11,566,True,4574984,141080
593803,6152,network-core9,1,timeout,33,79,0,1336,6,566,True,4574984,141080
626763,6152,network-core9,1,timeout,33,79,0,1336,10,566,True,4574984,141080
49553,6152,network-core9,1,timeout,33,79,0,1336,25,566,True,4574984,141080
50692,6152,network-core9,1,timeout,33,79,0,1336,21,566,True,4574984,141080
56411,6152,network-core9,1,timeout,33,79,0,1336,2,566,True,4574984,141080
50782,6152,network-core9,1,timeout,33,79,0,1336,14,566,True,4574984,141080
50044,6152,network-core9,1,timeout,33,79,0,1336,13,566,True,4574984,141080
49373,6152,network-core9,1,timeout,33,79,0,1336,23,566,True,4574984,141080
83856,6152,network-core9,1,timeout,33,79,0,1336,3,566,True,4574984,141080
51578,6152,network-core9,1,timeout,33,79,0,1336,18,566,True,4574984,141080
