overall_lat,rewind_lat,rewind_injections,pkt_lat,drop_lat,timeout,lbs,servers,algorithm,procs,drop_method,num_nodes,num_links,num_updates,total_conn,invariant,independent_cec,violated
2361093,2151024,4,129,0,203,4,4,rr,1,timeout,26,25,0,128,3,1,False
168921,7,-1,145,0,193,4,4,rr,1,timeout,26,25,0,128,3,1,False
2167609,1999261,3,148,0,204,4,4,rr,1,timeout,26,25,0,128,3,1,False
159413,7,-1,123,0,205,4,4,rr,1,timeout,26,25,0,128,3,1,False
159398,7,-1,123,0,202,4,4,rr,1,timeout,26,25,0,128,3,1,False
2270382,2100865,4,88,0,215,4,4,rr,1,timeout,26,25,0,128,3,1,False
192857,7,-1,118,0,236,4,4,rr,1,timeout,26,25,0,128,3,1,False
2384115,1840541,3,123,0,202,4,4,rr,1,timeout,26,25,0,128,3,1,False
167799,8,-1,107,0,192,4,4,rr,1,timeout,26,25,0,128,3,1,False
226075,7,-1,109,0,193,4,4,rr,1,timeout,26,25,0,128,3,1,False
2295342,2135279,4,109,0,210,4,4,rr,1,timeout,26,25,0,128,3,1,False
159318,7,-1,104,0,203,4,4,rr,1,timeout,26,25,0,128,3,1,False
1539249,1370693,1,202,0,247,4,4,rr,1,timeout,26,25,0,128,3,1,False
167963,7,-1,126,0,312,4,4,rr,1,timeout,26,25,0,128,3,1,False
159515,7,-1,152,0,294,4,4,rr,1,timeout,26,25,0,128,3,1,False
167771,7,-1,103,0,281,4,4,rr,1,timeout,26,25,0,128,3,1,False
160793,7,-1,127,0,284,4,4,rr,1,timeout,26,25,0,128,3,1,False
2495150,2301774,4,78,0,222,4,4,rr,1,timeout,26,25,0,128,3,1,False
167918,7,-1,134,0,234,4,4,rr,1,timeout,26,25,0,128,3,1,False
2009168,1832204,3,160,0,204,4,4,rr,1,timeout,26,25,0,128,3,1,False
169738,7,-1,146,0,232,4,4,rr,1,timeout,26,25,0,128,3,1,False
159327,7,-1,147,0,235,4,4,rr,1,timeout,26,25,0,128,3,1,False
2294564,2134513,4,155,0,246,4,4,rr,1,timeout,26,25,0,128,3,1,False
159383,10,-1,149,0,249,4,4,rr,1,timeout,26,25,0,128,3,1,False
2093843,1907343,3,126,0,223,4,4,rr,1,timeout,26,25,0,128,3,1,False
184308,7,-1,108,0,212,4,4,rr,1,timeout,26,25,0,128,3,1,False
167660,7,-1,124,0,213,4,4,rr,1,timeout,26,25,0,128,3,1,False
2061353,1884608,4,128,0,230,4,4,rr,1,timeout,26,25,0,128,3,1,False
177377,7,-1,120,0,215,4,4,rr,1,timeout,26,25,0,128,3,1,False
2250789,2057323,2,167,0,232,4,4,rr,1,timeout,26,25,0,128,3,1,False
159570,7,-1,112,0,255,4,4,rr,1,timeout,26,25,0,128,3,1,False
184549,7,-1,147,0,251,4,4,rr,1,timeout,26,25,0,128,3,1,False
159415,7,-1,144,0,249,4,4,rr,1,timeout,26,25,0,128,3,1,False
2120151,1960078,4,93,0,229,4,4,rr,1,timeout,26,25,0,128,3,1,False
167593,7,-1,124,0,233,4,4,rr,1,timeout,26,25,0,128,3,1,False
2267771,2099274,3,131,0,206,4,4,rr,1,timeout,26,25,0,128,3,1,False
184476,8,-1,123,0,209,4,4,rr,1,timeout,26,25,0,128,3,1,False
168984,7,-1,125,0,199,4,4,rr,1,timeout,26,25,0,128,3,1,False
2052412,1875667,4,131,0,206,4,4,rr,1,timeout,26,25,0,128,3,1,False
176098,7,-1,114,0,197,4,4,rr,1,timeout,26,25,0,128,3,1,False
1959967,1808145,3,157,0,207,4,4,rr,1,timeout,26,25,0,128,3,1,False
469096,7,-1,155,0,222,4,4,rr,1,timeout,26,25,0,128,3,1,False
167897,7,-1,131,0,225,4,4,rr,1,timeout,26,25,0,128,3,1,False
2102610,1942514,4,127,0,232,4,4,rr,1,timeout,26,25,0,128,3,1,False
159352,7,-1,123,0,216,4,4,rr,1,timeout,26,25,0,128,3,1,False
1857543,1680755,2,152,0,223,4,4,rr,1,timeout,26,25,0,128,3,1,False
169037,8,-1,132,0,225,4,4,rr,1,timeout,26,25,0,128,3,1,False
176064,7,-1,114,0,219,4,4,rr,1,timeout,26,25,0,128,3,1,False
167932,7,-1,88,0,219,4,4,rr,1,timeout,26,25,0,128,3,1,False
2336420,2168009,4,144,0,231,4,4,rr,1,timeout,26,25,0,128,3,1,False
168849,7,-1,105,0,234,4,4,rr,1,timeout,26,25,0,128,3,1,False
2050822,1882393,3,144,0,236,4,4,rr,1,timeout,26,25,0,128,3,1,False
159423,7,-1,129,0,240,4,4,rr,1,timeout,26,25,0,128,3,1,False
192881,7,-1,104,0,225,4,4,rr,1,timeout,26,25,0,128,3,1,False
2528810,2317478,4,95,0,240,4,4,rr,1,timeout,26,25,0,128,3,1,False
217804,7,-1,97,0,243,4,4,rr,1,timeout,26,25,0,128,3,1,False
1992479,1832429,3,111,0,244,4,4,rr,1,timeout,26,25,0,128,3,1,False
167850,7,-1,152,0,236,4,4,rr,1,timeout,26,25,0,128,3,1,False
176060,7,-1,137,0,241,4,4,rr,1,timeout,26,25,0,128,3,1,False
2120116,1960085,4,154,0,194,4,4,rr,1,timeout,26,25,0,128,3,1,False
159306,7,-1,129,0,209,4,4,rr,1,timeout,26,25,0,128,3,1,False
2207881,2047765,2,132,0,190,4,4,rr,1,timeout,26,25,0,128,3,1,False
159487,7,-1,111,0,185,4,4,rr,1,timeout,26,25,0,128,3,1,False
201204,7,-1,132,0,191,4,4,rr,1,timeout,26,25,0,128,3,1,False
152225,7,-1,148,0,181,4,4,rr,1,timeout,26,25,0,128,3,1,False
2168877,2008948,4,110,0,210,4,4,rr,1,timeout,26,25,0,128,3,1,False
159472,7,-1,121,0,215,4,4,rr,1,timeout,26,25,0,128,3,1,False
2342599,2165866,3,106,0,198,4,4,rr,1,timeout,26,25,0,128,3,1,False
185695,7,-1,110,0,195,4,4,rr,1,timeout,26,25,0,128,3,1,False
159487,7,-1,100,0,188,4,4,rr,1,timeout,26,25,0,128,3,1,False
2194158,2009134,4,150,0,185,4,4,rr,1,timeout,26,25,0,128,3,1,False
167748,8,-1,134,0,212,4,4,rr,1,timeout,26,25,0,128,3,1,False
2143918,1732461,3,135,0,188,4,4,rr,1,timeout,26,25,0,128,3,1,False
176141,7,-1,147,0,191,4,4,rr,1,timeout,26,25,0,128,3,1,False
159475,7,-1,133,0,206,4,4,rr,1,timeout,26,25,0,128,3,1,False
2235726,2050626,4,143,0,203,4,4,rr,1,timeout,26,25,0,128,3,1,False
168784,7,-1,155,0,205,4,4,rr,1,timeout,26,25,0,128,3,1,False
1588174,1386335,1,146,0,204,4,4,rr,1,timeout,26,25,0,128,3,1,False
160580,7,-1,125,0,200,4,4,rr,1,timeout,26,25,0,128,3,1,False
167946,7,-1,129,0,197,4,4,rr,1,timeout,26,25,0,128,3,1,False
167702,7,-1,131,0,196,4,4,rr,1,timeout,26,25,0,128,3,1,False
159654,7,-1,129,0,190,4,4,rr,1,timeout,26,25,0,128,3,1,False
2428973,2259302,4,126,0,217,4,4,rr,1,timeout,26,25,0,128,3,1,False
184404,8,-1,121,0,202,4,4,rr,1,timeout,26,25,0,128,3,1,False
1984182,1790580,3,169,0,222,4,4,rr,1,timeout,26,25,0,128,3,1,False
242820,8,-1,163,0,262,4,4,rr,1,timeout,26,25,0,128,3,1,False
209483,7,-1,135,0,274,4,4,rr,1,timeout,26,25,0,128,3,1,False
2312119,2118822,4,107,0,197,4,4,rr,1,timeout,26,25,0,128,3,1,False
159301,7,-1,123,0,202,4,4,rr,1,timeout,26,25,0,128,3,1,False
1884723,1724433,3,134,0,200,4,4,rr,1,timeout,26,25,0,128,3,1,False
177333,8,-1,144,0,190,4,4,rr,1,timeout,26,25,0,128,3,1,False
184836,4,-1,145,0,192,4,4,rr,1,timeout,26,25,0,128,3,1,False
2593992,2205922,4,142,0,221,4,4,rr,1,timeout,26,25,0,128,3,1,False
159602,7,-1,130,0,231,4,4,rr,1,timeout,26,25,0,128,3,1,False
1816027,1639246,2,141,0,234,4,4,rr,1,timeout,26,25,0,128,3,1,False
168922,8,-1,156,0,232,4,4,rr,1,timeout,26,25,0,128,3,1,False
159531,7,-1,125,0,242,4,4,rr,1,timeout,26,25,0,128,3,1,False
159521,7,-1,131,0,226,4,4,rr,1,timeout,26,25,0,128,3,1,False
2069046,1908989,4,150,0,184,4,4,rr,1,timeout,26,25,0,128,3,1,False
202162,10,-1,151,0,198,4,4,rr,1,timeout,26,25,0,128,3,1,False
2493081,2307927,3,135,0,217,4,4,rr,1,timeout,26,25,0,128,3,1,False
159366,7,-1,131,0,207,4,4,rr,1,timeout,26,25,0,128,3,1,False
159341,18,-1,149,0,197,4,4,rr,1,timeout,26,25,0,128,3,1,False
2070319,1892388,4,103,0,218,4,4,rr,1,timeout,26,25,0,128,3,1,False
176154,7,-1,132,0,210,4,4,rr,1,timeout,26,25,0,128,3,1,False
2134446,1966039,3,143,0,222,4,4,rr,1,timeout,26,25,0,128,3,1,False
167897,8,-1,137,0,225,4,4,rr,1,timeout,26,25,0,128,3,1,False
159460,7,-1,157,0,216,4,4,rr,1,timeout,26,25,0,128,3,1,False
2037036,1877056,4,102,0,202,4,4,rr,1,timeout,26,25,0,128,3,1,False
159690,4,-1,124,0,207,4,4,rr,1,timeout,26,25,0,128,3,1,False
1991036,1830900,2,79,0,195,4,4,rr,1,timeout,26,25,0,128,3,1,False
159640,8,-1,119,0,212,4,4,rr,1,timeout,26,25,0,128,3,1,False
442864,7,-1,132,0,203,4,4,rr,1,timeout,26,25,0,128,3,1,False
177492,7,-1,153,0,206,4,4,rr,1,timeout,26,25,0,128,3,1,False
2102881,1901082,4,128,0,220,4,4,rr,1,timeout,26,25,0,128,3,1,False
192726,7,-1,120,0,205,4,4,rr,1,timeout,26,25,0,128,3,1,False
1992575,1824141,3,129,0,179,4,4,rr,1,timeout,26,25,0,128,3,1,False
169069,7,-1,86,0,175,4,4,rr,1,timeout,26,25,0,128,3,1,False
168083,7,-1,94,0,193,4,4,rr,1,timeout,26,25,0,128,3,1,False
2327772,2167678,4,125,0,174,4,4,rr,1,timeout,26,25,0,128,3,1,False
167688,8,-1,123,0,183,4,4,rr,1,timeout,26,25,0,128,3,1,False
2110155,1890669,3,146,0,208,4,4,rr,1,timeout,26,25,0,128,3,1,False
167912,4,-1,84,0,223,4,4,rr,1,timeout,26,25,0,128,3,1,False
167731,7,-1,159,0,231,4,4,rr,1,timeout,26,25,0,128,3,1,False
2419298,2259159,4,121,0,235,4,4,rr,1,timeout,26,25,0,128,3,1,False
160570,7,-1,122,0,220,4,4,rr,1,timeout,26,25,0,128,3,1,False
1815609,1637614,2,126,0,209,4,4,rr,1,timeout,26,25,0,128,3,1,False
201081,7,-1,126,0,200,4,4,rr,1,timeout,26,25,0,128,3,1,False
176115,10,-1,151,0,191,4,4,rr,1,timeout,26,25,0,128,3,1,False
167849,7,-1,149,0,212,4,4,rr,1,timeout,26,25,0,128,3,1,False
2103732,1925753,4,103,0,214,4,4,rr,1,timeout,26,25,0,128,3,1,False
159705,4,-1,105,0,210,4,4,rr,1,timeout,26,25,0,128,3,1,False
2309797,2149605,3,123,0,217,4,4,rr,1,timeout,26,25,0,128,3,1,False
176083,7,-1,138,0,202,4,4,rr,1,timeout,26,25,0,128,3,1,False
159388,7,-1,126,0,205,4,4,rr,1,timeout,26,25,0,128,3,1,False
2178491,2018373,4,133,0,180,4,4,rr,1,timeout,26,25,0,128,3,1,False
176093,7,-1,123,0,182,4,4,rr,1,timeout,26,25,0,128,3,1,False
2126291,1966188,3,127,0,177,4,4,rr,1,timeout,26,25,0,128,3,1,False
159448,7,-1,111,0,173,4,4,rr,1,timeout,26,25,0,128,3,1,False
160660,8,-1,145,0,171,4,4,rr,1,timeout,26,25,0,128,3,1,False
2260971,2042616,4,100,0,210,4,4,rr,1,timeout,26,25,0,128,3,1,False
176468,3,-1,131,0,206,4,4,rr,1,timeout,26,25,0,128,3,1,False
1512805,1408234,0,156,0,209,4,4,rr,1,timeout,26,25,0,128,3,1,False
167687,7,-1,126,0,231,4,4,rr,1,timeout,26,25,0,128,3,1,False
159571,7,-1,154,0,211,4,4,rr,1,timeout,26,25,0,128,3,1,False
385805,8,-1,155,0,226,4,4,rr,1,timeout,26,25,0,128,3,1,False
168067,7,-1,141,0,235,4,4,rr,1,timeout,26,25,0,128,3,1,False
176277,8,-1,149,0,226,4,4,rr,1,timeout,26,25,0,128,3,1,False
2110707,1925893,4,101,0,231,4,4,rr,1,timeout,26,25,0,128,3,1,False
202428,8,-1,143,0,235,4,4,rr,1,timeout,26,25,0,128,3,1,False
1917575,1732445,3,134,0,227,4,4,rr,1,timeout,26,25,0,128,3,1,False
159524,7,-1,88,0,224,4,4,rr,1,timeout,26,25,0,128,3,1,False
167719,7,-1,124,0,232,4,4,rr,1,timeout,26,25,0,128,3,1,False
2371359,2193450,4,128,0,211,4,4,rr,1,timeout,26,25,0,128,3,1,False
159394,7,-1,105,0,202,4,4,rr,1,timeout,26,25,0,128,3,1,False
2125947,1957575,3,131,0,204,4,4,rr,1,timeout,26,25,0,128,3,1,False
159385,8,-1,159,0,200,4,4,rr,1,timeout,26,25,0,128,3,1,False
192873,7,-1,153,0,221,4,4,rr,1,timeout,26,25,0,128,3,1,False
2512230,2277117,4,132,0,209,4,4,rr,1,timeout,26,25,0,128,3,1,False
167836,7,-1,122,0,199,4,4,rr,1,timeout,26,25,0,128,3,1,False
1832517,1639191,2,160,0,195,4,4,rr,1,timeout,26,25,0,128,3,1,False
184327,8,-1,113,0,216,4,4,rr,1,timeout,26,25,0,128,3,1,False
159407,7,-1,141,0,217,4,4,rr,1,timeout,26,25,0,128,3,1,False
177313,7,-1,107,0,213,4,4,rr,1,timeout,26,25,0,128,3,1,False
2269065,2092275,4,151,0,210,4,4,rr,1,timeout,26,25,0,128,3,1,False
159475,7,-1,156,0,213,4,4,rr,1,timeout,26,25,0,128,3,1,False
2225939,2074165,3,137,0,196,4,4,rr,1,timeout,26,25,0,128,3,1,False
193963,7,-1,149,0,186,4,4,rr,1,timeout,26,25,0,128,3,1,False
167642,7,-1,156,0,188,4,4,rr,1,timeout,26,25,0,128,3,1,False
1985278,1817130,4,88,0,221,4,4,rr,1,timeout,26,25,0,128,3,1,False
159494,8,-1,108,0,238,4,4,rr,1,timeout,26,25,0,128,3,1,False
2352094,2182479,3,128,0,212,4,4,rr,1,timeout,26,25,0,128,3,1,False
159430,8,-1,152,0,209,4,4,rr,1,timeout,26,25,0,128,3,1,False
175954,8,-1,129,0,230,4,4,rr,1,timeout,26,25,0,128,3,1,False
2035845,1867325,4,125,0,198,4,4,rr,1,timeout,26,25,0,128,3,1,False
235566,7,-1,133,0,188,4,4,rr,1,timeout,26,25,0,128,3,1,False
1725261,1572347,2,104,0,202,4,4,rr,1,timeout,26,25,0,128,3,1,False
159563,7,-1,128,0,207,4,4,rr,1,timeout,26,25,0,128,3,1,False
159603,7,-1,103,0,192,4,4,rr,1,timeout,26,25,0,128,3,1,False
167818,7,-1,123,0,198,4,4,rr,1,timeout,26,25,0,128,3,1,False
2370811,2192816,4,140,0,217,4,4,rr,1,timeout,26,25,0,128,3,1,False
159255,7,-1,146,0,207,4,4,rr,1,timeout,26,25,0,128,3,1,False
1975999,1815972,3,151,0,201,4,4,rr,1,timeout,26,25,0,128,3,1,False
184535,7,-1,126,0,204,4,4,rr,1,timeout,26,25,0,128,3,1,False
159603,7,-1,131,0,202,4,4,rr,1,timeout,26,25,0,128,3,1,False
2462116,2302090,4,121,0,211,4,4,rr,1,timeout,26,25,0,128,3,1,False
176204,7,-1,127,0,204,4,4,rr,1,timeout,26,25,0,128,3,1,False
2009189,1840675,3,105,0,196,4,4,rr,1,timeout,26,25,0,128,3,1,False
168032,7,-1,140,0,201,4,4,rr,1,timeout,26,25,0,128,3,1,False
177194,7,-1,100,0,203,4,4,rr,1,timeout,26,25,0,128,3,1,False
2244191,2084063,4,125,0,235,4,4,rr,1,timeout,26,25,0,128,3,1,False
159317,7,-1,107,0,215,4,4,rr,1,timeout,26,25,0,128,3,1,False
2184991,2016579,2,121,0,205,4,4,rr,1,timeout,26,25,0,128,3,1,False
159538,8,-1,127,0,195,4,4,rr,1,timeout,26,25,0,128,3,1,False
177368,7,-1,128,0,185,4,4,rr,1,timeout,26,25,0,128,3,1,False
159645,7,-1,126,0,180,4,4,rr,1,timeout,26,25,0,128,3,1,False
2327477,2017287,4,166,0,182,4,4,rr,1,timeout,26,25,0,128,3,1,False
159392,7,-1,157,0,208,4,4,rr,1,timeout,26,25,0,128,3,1,False
2343883,2133846,3,127,0,207,4,4,rr,1,timeout,26,25,0,128,3,1,False
167925,7,-1,127,0,196,4,4,rr,1,timeout,26,25,0,128,3,1,False
159430,8,-1,146,0,191,4,4,rr,1,timeout,26,25,0,128,3,1,False
2045400,1875831,4,128,0,169,4,4,rr,1,timeout,26,25,0,128,3,1,False
159475,7,-1,151,0,168,4,4,rr,1,timeout,26,25,0,128,3,1,False
2401317,2166197,3,159,0,241,4,4,rr,1,timeout,26,25,0,128,3,1,False
176072,7,-1,153,0,238,4,4,rr,1,timeout,26,25,0,128,3,1,False
184560,9,-1,114,0,229,4,4,rr,1,timeout,26,25,0,128,3,1,False
2070636,1877190,4,119,0,239,4,4,rr,1,timeout,26,25,0,128,3,1,False
167997,7,-1,149,0,231,4,4,rr,1,timeout,26,25,0,128,3,1,False
1598208,1429509,1,127,0,230,4,4,rr,1,timeout,26,25,0,128,3,1,False
209542,7,-1,146,0,215,4,4,rr,1,timeout,26,25,0,128,3,1,False
251366,7,-1,152,0,218,4,4,rr,1,timeout,26,25,0,128,3,1,False
385573,7,-1,147,0,221,4,4,rr,1,timeout,26,25,0,128,3,1,False
159570,7,-1,146,0,218,4,4,rr,1,timeout,26,25,0,128,3,1,False
1994070,1825590,4,85,0,215,4,4,rr,1,timeout,26,25,0,128,3,1,False
159310,7,-1,112,0,227,4,4,rr,1,timeout,26,25,0,128,3,1,False
1827201,1657585,3,130,0,211,4,4,rr,1,timeout,26,25,0,128,3,1,False
167744,17,-1,125,0,207,4,4,rr,1,timeout,26,25,0,128,3,1,False
159433,8,-1,135,0,197,4,4,rr,1,timeout,26,25,0,128,3,1,False
2519197,2300820,4,144,0,209,4,4,rr,1,timeout,26,25,0,128,3,1,False
219049,13,-1,154,0,206,4,4,rr,1,timeout,26,25,0,128,3,1,False
1892383,1732405,3,126,0,188,4,4,rr,1,timeout,26,25,0,128,3,1,False
184602,7,-1,149,0,186,4,4,rr,1,timeout,26,25,0,128,3,1,False
176082,7,-1,123,0,188,4,4,rr,1,timeout,26,25,0,128,3,1,False
2595415,2434162,4,129,0,193,4,4,rr,1,timeout,26,25,0,128,3,1,False
159560,7,-1,145,0,189,4,4,rr,1,timeout,26,25,0,128,3,1,False
1865732,1705689,2,121,0,192,4,4,rr,1,timeout,26,25,0,128,3,1,False
159562,7,-1,82,0,182,4,4,rr,1,timeout,26,25,0,128,3,1,False
159420,7,-1,118,0,199,4,4,rr,1,timeout,26,25,0,128,3,1,False
159708,8,-1,127,0,189,4,4,rr,1,timeout,26,25,0,128,3,1,False
2370364,2210290,4,158,0,177,4,4,rr,1,timeout,26,25,0,128,3,1,False
201136,8,-1,146,0,216,4,4,rr,1,timeout,26,25,0,128,3,1,False
2175731,2007381,3,121,0,227,4,4,rr,1,timeout,26,25,0,128,3,1,False
159648,4,-1,108,0,212,4,4,rr,1,timeout,26,25,0,128,3,1,False
168949,7,-1,146,0,201,4,4,rr,1,timeout,26,25,0,128,3,1,False
2210518,2033927,4,96,0,193,4,4,rr,1,timeout,26,25,0,128,3,1,False
167875,8,-1,158,0,198,4,4,rr,1,timeout,26,25,0,128,3,1,False
2317873,2157735,3,154,0,192,4,4,rr,1,timeout,26,25,0,128,3,1,False
185592,7,-1,120,0,207,4,4,rr,1,timeout,26,25,0,128,3,1,False
192821,7,-1,109,0,205,4,4,rr,1,timeout,26,25,0,128,3,1,False
2169108,2000542,4,128,0,185,4,4,rr,1,timeout,26,25,0,128,3,1,False
159319,7,-1,104,0,181,4,4,rr,1,timeout,26,25,0,128,3,1,False
2007612,1822432,2,126,0,171,4,4,rr,1,timeout,26,25,0,128,3,1,False
202510,8,-1,125,0,173,4,4,rr,1,timeout,26,25,0,128,3,1,False
201121,7,-1,103,0,174,4,4,rr,1,timeout,26,25,0,128,3,1,False
192880,7,-1,119,0,176,4,4,rr,1,timeout,26,25,0,128,3,1,False
2185733,1992261,4,150,0,212,4,4,rr,1,timeout,26,25,0,128,3,1,False
160622,8,-1,163,0,215,4,4,rr,1,timeout,26,25,0,128,3,1,False
2334416,2174226,3,117,0,227,4,4,rr,1,timeout,26,25,0,128,3,1,False
159513,7,-1,105,0,223,4,4,rr,1,timeout,26,25,0,128,3,1,False
159467,7,-1,145,0,228,4,4,rr,1,timeout,26,25,0,128,3,1,False
1995392,1825803,4,149,0,253,4,4,rr,1,timeout,26,25,0,128,3,1,False
167710,7,-1,142,0,251,4,4,rr,1,timeout,26,25,0,128,3,1,False
1950689,1790453,3,130,0,222,4,4,rr,1,timeout,26,25,0,128,3,1,False
213655,7,-1,119,0,207,4,4,rr,1,timeout,26,25,0,128,3,1,False
363640,7,-1,110,0,205,4,4,rr,1,timeout,26,25,0,128,3,1,False
2153629,1976896,4,149,0,203,4,4,rr,1,timeout,26,25,0,128,3,1,False
176146,8,-1,159,0,206,4,4,rr,1,timeout,26,25,0,128,3,1,False
1790915,1580721,2,132,0,249,4,4,rr,1,timeout,26,25,0,128,3,1,False
201204,8,-1,153,0,242,4,4,rr,1,timeout,26,25,0,128,3,1,False
167774,7,-1,113,0,239,4,4,rr,1,timeout,26,25,0,128,3,1,False
202397,7,-1,153,0,243,4,4,rr,1,timeout,26,25,0,128,3,1,False
2635646,2467234,4,135,0,222,4,4,rr,1,timeout,26,25,0,128,3,1,False
159389,8,-1,155,0,207,4,4,rr,1,timeout,26,25,0,128,3,1,False
1992499,1832336,3,149,0,197,4,4,rr,1,timeout,26,25,0,128,3,1,False
294049,7,-1,124,0,199,4,4,rr,1,timeout,26,25,0,128,3,1,False
167708,7,-1,158,0,196,4,4,rr,1,timeout,26,25,0,128,3,1,False
2410744,2242542,4,152,0,213,4,4,rr,1,timeout,26,25,0,128,3,1,False
159361,7,-1,112,0,216,4,4,rr,1,timeout,26,25,0,128,3,1,False
1968696,1774111,3,118,0,221,4,4,rr,1,timeout,26,25,0,128,3,1,False
184530,8,-1,126,0,206,4,4,rr,1,timeout,26,25,0,128,3,1,False
192850,7,-1,97,0,197,4,4,rr,1,timeout,26,25,0,128,3,1,False
2461257,2284392,4,109,0,220,4,4,rr,1,timeout,26,25,0,128,3,1,False
160561,7,-1,134,0,213,4,4,rr,1,timeout,26,25,0,128,3,1,False
1671558,1511517,1,113,0,220,4,4,rr,1,timeout,26,25,0,128,3,1,False
160839,4,-1,135,0,213,4,4,rr,1,timeout,26,25,0,128,3,1,False
201076,9,-1,117,0,210,4,4,rr,1,timeout,26,25,0,128,3,1,False
167913,7,-1,121,0,204,4,4,rr,1,timeout,26,25,0,128,3,1,False
192985,7,-1,98,0,194,4,4,rr,1,timeout,26,25,0,128,3,1,False
2136894,1917278,4,117,0,211,4,4,rr,1,timeout,26,25,0,128,3,1,False
167854,4,-1,122,0,209,4,4,rr,1,timeout,26,25,0,128,3,1,False
2325962,2165891,3,111,0,199,4,4,rr,1,timeout,26,25,0,128,3,1,False
159535,7,-1,132,0,196,4,4,rr,1,timeout,26,25,0,128,3,1,False
167781,7,-1,123,0,192,4,4,rr,1,timeout,26,25,0,128,3,1,False
2086881,1901931,4,119,0,196,4,4,rr,1,timeout,26,25,0,128,3,1,False
209261,7,-1,98,0,190,4,4,rr,1,timeout,26,25,0,128,3,1,False
2293595,2116945,3,152,0,243,4,4,rr,1,timeout,26,25,0,128,3,1,False
167944,7,-1,128,0,247,4,4,rr,1,timeout,26,25,0,128,3,1,False
169059,7,-1,105,0,232,4,4,rr,1,timeout,26,25,0,128,3,1,False
2077428,1867404,4,122,0,196,4,4,rr,1,timeout,26,25,0,128,3,1,False
167692,7,-1,105,0,195,4,4,rr,1,timeout,26,25,0,128,3,1,False
1782321,1622308,2,158,0,202,4,4,rr,1,timeout,26,25,0,128,3,1,False
176117,8,-1,154,0,229,4,4,rr,1,timeout,26,25,0,128,3,1,False
227443,8,-1,88,0,239,4,4,rr,1,timeout,26,25,0,128,3,1,False
151142,7,-1,97,0,255,4,4,rr,1,timeout,26,25,0,128,3,1,False
2419066,2250695,4,129,0,226,4,4,rr,1,timeout,26,25,0,128,3,1,False
184249,7,-1,78,0,217,4,4,rr,1,timeout,26,25,0,128,3,1,False
2069265,1824571,3,105,0,197,4,4,rr,1,timeout,26,25,0,128,3,1,False
217880,7,-1,126,0,195,4,4,rr,1,timeout,26,25,0,128,3,1,False
220429,8,-1,107,0,192,4,4,rr,1,timeout,26,25,0,128,3,1,False
2366827,2215139,4,142,0,247,4,4,rr,1,timeout,26,25,0,128,3,1,False
152328,7,-1,153,0,233,4,4,rr,1,timeout,26,25,0,128,3,1,False
1826003,1665982,3,151,0,228,4,4,rr,1,timeout,26,25,0,128,3,1,False
159479,7,-1,159,0,224,4,4,rr,1,timeout,26,25,0,128,3,1,False
159402,7,-1,133,0,227,4,4,rr,1,timeout,26,25,0,128,3,1,False
2503784,2309160,4,136,0,233,4,4,rr,1,timeout,26,25,0,128,3,1,False
176103,7,-1,96,0,218,4,4,rr,1,timeout,26,25,0,128,3,1,False
1815881,1655831,2,149,0,212,4,4,rr,1,timeout,26,25,0,128,3,1,False
184488,7,-1,122,0,221,4,4,rr,1,timeout,26,25,0,128,3,1,False
176077,7,-1,147,0,215,4,4,rr,1,timeout,26,25,0,128,3,1,False
167659,7,-1,127,0,218,4,4,rr,1,timeout,26,25,0,128,3,1,False
2570667,2010406,4,149,0,195,4,4,rr,1,timeout,26,25,0,128,3,1,False
209389,7,-1,134,0,209,4,4,rr,1,timeout,26,25,0,128,3,1,False
1909279,1749123,3,147,0,239,4,4,rr,1,timeout,26,25,0,128,3,1,False
167781,8,-1,112,0,242,4,4,rr,1,timeout,26,25,0,128,3,1,False
160685,7,-1,131,0,238,4,4,rr,1,timeout,26,25,0,128,3,1,False
2160701,1958827,4,126,0,190,4,4,rr,1,timeout,26,25,0,128,3,1,False
209372,7,-1,118,0,180,4,4,rr,1,timeout,26,25,0,128,3,1,False
2384329,2207526,3,127,0,190,4,4,rr,1,timeout,26,25,0,128,3,1,False
160699,7,-1,130,0,185,4,4,rr,1,timeout,26,25,0,128,3,1,False
159448,7,-1,128,0,175,4,4,rr,1,timeout,26,25,0,128,3,1,False
1985755,1817334,4,126,0,187,4,4,rr,1,timeout,26,25,0,128,3,1,False
169136,7,-1,148,0,177,4,4,rr,1,timeout,26,25,0,128,3,1,False
1842370,1571037,2,111,0,200,4,4,rr,1,timeout,26,25,0,128,3,1,False
341103,9,-1,135,0,206,4,4,rr,1,timeout,26,25,0,128,3,1,False
167761,7,-1,129,0,196,4,4,rr,1,timeout,26,25,0,128,3,1,False
151207,7,-1,109,0,186,4,4,rr,1,timeout,26,25,0,128,3,1,False
2077400,1925582,4,120,0,221,4,4,rr,1,timeout,26,25,0,128,3,1,False
202242,16,-1,91,0,218,4,4,rr,1,timeout,26,25,0,128,3,1,False
1959372,1807629,3,150,0,215,4,4,rr,1,timeout,26,25,0,128,3,1,False
176122,7,-1,152,0,219,4,4,rr,1,timeout,26,25,0,128,3,1,False
201113,7,-1,106,0,222,4,4,rr,1,timeout,26,25,0,128,3,1,False
2462050,2267492,4,119,0,188,4,4,rr,1,timeout,26,25,0,128,3,1,False
184483,8,-1,126,0,186,4,4,rr,1,timeout,26,25,0,128,3,1,False
